NMDEPT;NMLOKASI;NMGIAT;PAGU_DIPA;REALISASI;BLOKIR;TAHUN
KEMENTERIAN KETENAGAKERJAAN;BENGKULU;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;82492000;82205780;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Penempatan Tenaga Kerja Dalam Negeri;174610000;171520000;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Peningkatan Kompetensi Pengantar Kerja;134402000;133155000;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;97342000;97342000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Penempatan Tenaga Kerja Dalam Negeri;93950000;93950000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Peningkatan Kompetensi Pengantar Kerja;139223000;138323000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;79084000;75143200;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Penempatan Tenaga Kerja Dalam Negeri;82389000;76654156;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Peningkatan Kompetensi Pengantar Kerja;129758000;125361500;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;81378000;70994000;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Penempatan Tenaga Kerja Dalam Negeri;88434000;88133632;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Peningkatan Kompetensi Pengantar Kerja;141989000;141922000;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;87598000;87571480;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Penempatan Tenaga Kerja Dalam Negeri;148983000;148333000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Peningkatan Kompetensi Pengantar Kerja;127337000;126619300;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;83776000;83229800;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Penempatan Tenaga Kerja Dalam Negeri;106419000;105272880;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Peningkatan Kompetensi Pengantar Kerja;146798000;146798000;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;106093000;104763320;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI BARAT;Penempatan Tenaga Kerja Dalam Negeri;152924000;145683189;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI BARAT;Peningkatan Kompetensi Pengantar Kerja;137165000;134266000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI BARAT;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;90001000;88688862;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN UTARA;Penempatan Tenaga Kerja Dalam Negeri;169310000;162422300;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN UTARA;Peningkatan Kompetensi Pengantar Kerja;132920000;131845900;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN UTARA;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;87864000;77172216;0;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Penempatan Dan Pelindungan Pekerja Migran Indonesia;62331100000;59792258818;1800000000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Peningkatan Pengendalian Penggunaan Tenaga Kerja Asing;8338469000;7142230881;772702000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Perluasan Kesempatan Kerja;4,35947E+11;4,16628E+11;12556072000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Perluasan Kesempatan Kerja;0;0;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Perluasan Kesempatan Kerja;8000000000;7994363600;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA BARAT;Perluasan Kesempatan Kerja;8000000000;6883805091;916070000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;42433495000;34903947974;5681967000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Peningkatan Kompetensi Mediator Hubungan Industrial;28330111000;23087436561;4609269000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;40356430000;30088160054;7273698000;2024
KEMENTERIAN KETENAGAKERJAAN;DKI JAKARTA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;90622768000;75985385183;7749213000;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA BARAT;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;63250000;0;63250000;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA BARAT;Peningkatan Kompetensi Mediator Hubungan Industrial;536182000;536150200;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA BARAT;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11380000;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA BARAT;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;144208000;144151760;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TENGAH;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;68210000;0;68210000;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TENGAH;Peningkatan Kompetensi Mediator Hubungan Industrial;124060000;120737470;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TENGAH;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11196000;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TENGAH;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;209204000;198437406;0;2024
KEMENTERIAN KETENAGAKERJAAN;DI YOGYAKARTA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;68810000;0;68810000;2024
KEMENTERIAN KETENAGAKERJAAN;DI YOGYAKARTA;Peningkatan Kompetensi Mediator Hubungan Industrial;493074000;492615207;0;2024
KEMENTERIAN KETENAGAKERJAAN;DI YOGYAKARTA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;DI YOGYAKARTA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;106763000;104672559;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TIMUR;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69210000;0;69210000;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TIMUR;Peningkatan Kompetensi Mediator Hubungan Industrial;131392000;129528078;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TIMUR;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11480000;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAWA TIMUR;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;226133000;206363739;0;2024
KEMENTERIAN KETENAGAKERJAAN;ACEH;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;73110000;0;73110000;2024
KEMENTERIAN KETENAGAKERJAAN;ACEH;Peningkatan Kompetensi Mediator Hubungan Industrial;117360000;117306060;0;2024
KEMENTERIAN KETENAGAKERJAAN;ACEH;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;ACEH;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;242267000;241445385;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA UTARA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;71510000;0;71510000;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA UTARA;Peningkatan Kompetensi Mediator Hubungan Industrial;37180000;14850000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA UTARA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;7850000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA UTARA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;266450000;208341150;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA BARAT;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69810000;0;69810000;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA BARAT;Peningkatan Kompetensi Mediator Hubungan Industrial;797232000;771023780;25280000;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA BARAT;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;9449500;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA BARAT;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;167394000;167192790;0;2024
KEMENTERIAN KETENAGAKERJAAN;RIAU;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69850000;0;69850000;2024
KEMENTERIAN KETENAGAKERJAAN;RIAU;Peningkatan Kompetensi Mediator Hubungan Industrial;90798000;90796594;0;2024
KEMENTERIAN KETENAGAKERJAAN;RIAU;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;RIAU;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;157670000;157649450;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAMBI;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;68810000;0;68810000;2024
KEMENTERIAN KETENAGAKERJAAN;JAMBI;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;85845000;66215000;19630000;2024
KEMENTERIAN KETENAGAKERJAAN;JAMBI;Peningkatan Kompetensi Mediator Hubungan Industrial;88018000;88018000;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAMBI;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;JAMBI;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;138635000;137844540;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA SELATAN;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;68410000;0;68410000;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA SELATAN;Peningkatan Kompetensi Mediator Hubungan Industrial;100360000;97988950;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA SELATAN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;8470000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SUMATERA SELATAN;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;166394000;165458067;0;2024
KEMENTERIAN KETENAGAKERJAAN;LAMPUNG;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;67010000;0;67010000;2024
KEMENTERIAN KETENAGAKERJAAN;LAMPUNG;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;76360000;59714950;15455000;2024
KEMENTERIAN KETENAGAKERJAAN;LAMPUNG;Peningkatan Kompetensi Mediator Hubungan Industrial;91880000;91768660;0;2024
KEMENTERIAN KETENAGAKERJAAN;LAMPUNG;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;6930000;0;2024
KEMENTERIAN KETENAGAKERJAAN;LAMPUNG;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;137013000;125380659;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN BARAT;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69410000;0;69410000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN BARAT;Peningkatan Kompetensi Mediator Hubungan Industrial;94236000;93943800;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN BARAT;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11050000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN BARAT;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;157661000;138498500;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TENGAH;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;70350000;0;70350000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TENGAH;Peningkatan Kompetensi Mediator Hubungan Industrial;92516000;92515500;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TENGAH;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11649000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TENGAH;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;161762000;161756700;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN SELATAN;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69810000;0;69810000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN SELATAN;Peningkatan Kompetensi Mediator Hubungan Industrial;87800000;86427628;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN SELATAN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11598000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN SELATAN;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;157805000;151403670;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TIMUR;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;71410000;0;71410000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TIMUR;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;91290000;61115000;30175000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TIMUR;Peningkatan Kompetensi Mediator Hubungan Industrial;842958000;589315900;246670000;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TIMUR;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KALIMANTAN TIMUR;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;164986000;162313250;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI UTARA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;74010000;0;74010000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI UTARA;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;93325000;60510000;32750000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI UTARA;Peningkatan Kompetensi Mediator Hubungan Industrial;920784000;616205600;303920000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI UTARA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI UTARA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;183606000;183491400;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGAH;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;74210000;0;74210000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGAH;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;94185000;65765000;28420000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGAH;Peningkatan Kompetensi Mediator Hubungan Industrial;89244000;89209718;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGAH;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGAH;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;190538000;190538000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI SELATAN;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;71610000;0;71610000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI SELATAN;Peningkatan Kompetensi Mediator Hubungan Industrial;940686000;940517809;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI SELATAN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11590000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI SELATAN;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;211028000;209838022;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;72210000;0;72210000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;87465000;57977500;28480000;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Peningkatan Kompetensi Mediator Hubungan Industrial;95994000;95800200;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;SULAWESI TENGGARA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;187643000;187108200;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;77810000;0;77810000;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU;Peningkatan Kompetensi Mediator Hubungan Industrial;89344000;89020320;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;196403000;196403000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BALI;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;70410000;0;70410000;2024
KEMENTERIAN KETENAGAKERJAAN;BALI;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;101830000;76005900;24440000;2024
KEMENTERIAN KETENAGAKERJAAN;BALI;Peningkatan Kompetensi Mediator Hubungan Industrial;777618000;563464266;189610000;2024
KEMENTERIAN KETENAGAKERJAAN;BALI;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11136000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BALI;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;120827000;85216457;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA BARAT;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;70410000;0;70410000;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA BARAT;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;83035000;57581500;24320000;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA BARAT;Peningkatan Kompetensi Mediator Hubungan Industrial;85134000;84981000;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA BARAT;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA BARAT;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;135313000;135279305;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA TIMUR;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;74010000;0;74010000;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA TIMUR;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;96900000;64475000;32425000;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA TIMUR;Peningkatan Kompetensi Mediator Hubungan Industrial;102440000;102432000;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA TIMUR;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;NUSA TENGGARA TIMUR;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;235285000;235168882;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;79210000;0;79210000;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA;Peningkatan Kompetensi Mediator Hubungan Industrial;37408000;35283000;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;10150000;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;385115000;358115000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BENGKULU;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;69210000;0;69210000;2024
KEMENTERIAN KETENAGAKERJAAN;BENGKULU;Peningkatan Kompetensi Mediator Hubungan Industrial;83250000;83175800;0;2024
KEMENTERIAN KETENAGAKERJAAN;BENGKULU;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11590000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BENGKULU;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;135871000;135374300;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;77210000;0;77210000;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Peningkatan Kompetensi Mediator Hubungan Industrial;87020000;76360000;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;MALUKU UTARA;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;179804000;179804000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Peningkatan Kompetensi Mediator Hubungan Industrial;820022000;733064705;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11550000;0;2024
KEMENTERIAN KETENAGAKERJAAN;BANTEN;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;199226000;110240100;85000000;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;68210000;0;68210000;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;79390000;61248796;17525000;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Peningkatan Kompetensi Mediator Hubungan Industrial;84888000;84816577;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN BANGKA BELITUNG;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;120378000;120273925;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;73810000;0;73810000;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Peningkatan Kompetensi Mediator Hubungan Industrial;82000000;81992000;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11650000;0;2024
KEMENTERIAN KETENAGAKERJAAN;GORONTALO;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;142000000;142000000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;73410000;0;73410000;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Peningkatan Kompetensi Mediator Hubungan Industrial;87584000;87484650;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11647000;0;2024
KEMENTERIAN KETENAGAKERJAAN;KEPULAUAN RIAU;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;132034000;130167360;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial;85410000;0;85410000;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja;131035000;68270000;62720000;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Peningkatan Kompetensi Mediator Hubungan Industrial;33560000;33455130;0;2024
KEMENTERIAN KETENAGAKERJAAN;PAPUA BARAT;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan;11650000;11490000;0;2024
